hour,day,month,weekday,is_holiday,temp,price_uzs,demand_kwh,prev_demand_kwh,produce
21,6,11,0,0,7.9,711.4,133.6,138.3,0
22,6,11,0,0,10.6,692.2,134.7,136.1,0
23,6,11,0,0,7.3,452.3,93.4,132.6,1
0,7,11,1,0,11.9,342.8,78.5,102.1,1
1,7,11,1,0,12.1,332.2,81.8,78.2,1
2,7,11,1,0,10.7,314.3,79.0,74.5,1
3,7,11,1,0,11.6,304.3,73.1,82.8,1
4,7,11,1,0,10.8,320.4,74.4,69.1,1
5,7,11,1,0,12.5,300,69.0,82.5,1
6,7,11,1,0,9.4,498.1,104.2,76.5,1
7,7,11,1,0,9.2,502.6,105.0,103.4,1
8,7,11,1,0,7.8,481.7,105.5,108.1,0
9,7,11,1,0,6.5,622.0,123.6,108.4,0
10,7,11,1,0,5.6,637.9,124.4,129.4,0
11,7,11,1,0,3.3,635.2,132.4,136.2,0
12,7,11,1,0,3.8,811.3,142.8,119.5,0
13,7,11,1,0,5.6,839.9,144.2,148.7,0
14,7,11,1,0,2.0,850.6,148.4,139.0,0
15,7,11,1,0,1.8,827.7,139.4,158.4,0
16,7,11,1,0,2.3,828.9,139.9,137.8,0
17,7,11,1,0,5.3,805.6,136.3,140.6,0
18,7,11,1,0,7.1,835.2,142.1,148.1,0
19,7,11,1,0,9.3,720.8,129.7,131.8,0
20,7,11,1,0,7.9,663.3,124.2,131.9,0
21,7,11,1,0,9.4,708.4,137.9,130.6,0
22,7,11,1,0,13.0,713.6,136.5,126.8,0
23,7,11,1,0,10.1,389.2,95.2,130.1,1
0,8,11,2,0,11.2,317.3,80.7,90.4,1
1,8,11,2,0,13.8,317.7,74.1,82.4,1
2,8,11,2,0,10.8,300,77.4,76.3,1
3,8,11,2,0,10.2,326.0,74.9,71.4,1
4,8,11,2,0,11.0,342.8,79.5,74.4,1
5,8,11,2,0,12.5,316.7,70.8,74.3,1
6,8,11,2,0,10.4,501.9,106.4,78.7,1
7,8,11,2,0,7.3,480.6,105.2,107.0,1
8,8,11,2,0,8.1,515.9,106.6,105.8,1
9,8,11,2,0,5.5,632.9,126.9,112.9,0
10,8,11,2,0,6.5,594.2,125.2,127.1,0
11,8,11,2,0,4.9,619.9,123.4,124.3,0
12,8,11,2,0,3.1,847.2,149.3,125.4,0
13,8,11,2,0,3.7,818.6,141.5,144.2,0
14,8,11,2,0,5.7,827.7,140.5,140.4,0
15,8,11,2,0,5.5,842.3,145.5,145.7,0
16,8,11,2,0,5.5,815.3,141.7,145.4,0
17,8,11,2,0,5.5,806.9,141.5,139.6,0
18,8,11,2,0,5.2,835.5,144.9,139.4,0
19,8,11,2,0,5.3,684.0,131.6,135.8,0
20,8,11,2,0,8.5,726.3,135.5,136.1,0
21,8,11,2,0,9.7,677.2,127.9,130.6,0
22,8,11,2,0,10.0,715.5,138.0,133.5,0
23,8,11,2,0,10.4,390.5,95.7,130.8,1
0,9,11,3,0,10.2,322.2,76.0,94.6,1
1,9,11,3,0,11.5,351.7,81.0,89.0,1
2,9,11,3,0,12.8,317.3,80.7,76.3,1
3,9,11,3,0,11.7,328.0,77.0,80.6,1
4,9,11,3,0,11.6,339.2,78.9,71.1,1
5,9,11,3,0,12.9,324.8,75.7,82.6,1
6,9,11,3,0,12.3,514.6,105.5,75.1,1
7,9,11,3,0,7.7,493.1,104.1,115.7,0
8,9,11,3,0,7.5,507.6,103.8,105.2,1
9,9,11,3,0,8.3,637.0,127.8,107.9,0
10,9,11,3,0,5.4,644.9,121.1,120.9,0
11,9,11,3,0,7.5,631.9,122.5,128.6,0
12,9,11,3,0,3.8,839.5,145.8,128.2,0
13,9,11,3,0,3.0,848.7,151.5,148.3,0
14,9,11,3,0,2.4,831.9,148.0,145.6,0
15,9,11,3,0,4.3,828.6,142.8,152.9,0
16,9,11,3,0,5.6,846.9,145.8,137.0,0
17,9,11,3,0,6.8,853.4,147.3,139.5,0
18,9,11,3,0,5.3,831.9,146.5,143.8,0
19,9,11,3,0,6.2,708.5,137.4,138.5,1
20,9,11,3,0,9.1,703.4,132.2,124.8,0
21,9,11,3,0,10.3,683.1,132.1,133.4,0
22,9,11,3,0,9.2,702.4,134.0,124.2,0
23,9,11,3,0,10.5,412.8,99.0,130.6,1
0,10,11,4,0,10.8,328.0,73.9,97.8,1
1,10,11,4,0,10.5,340.9,74.4,75.9,0
2,10,11,4,0,13.4,349.0,80.5,78.3,1
3,10,11,4,0,13.6,337.3,75.1,82.8,1
4,10,11,4,0,8.7,337.4,79.2,79.6,1
5,10,11,4,0,10.2,300.9,84.0,79.0,1
6,10,11,4,0,10.6,482.2,105.8,78.5,1
7,10,11,4,0,8.7,505.4,110.6,107.8,1
8,10,11,4,0,6.7,490.6,111.6,113.4,1
9,10,11,4,0,8.1,641.1,122.4,107.1,0
10,10,11,4,0,5.2,643.7,127.5,131.0,1
11,10,11,4,0,8.6,648.6,127.2,125.8,0
12,10,11,4,0,3.4,828.8,140.5,129.3,0
13,10,11,4,0,3.2,850.3,145.0,142.0,0
14,10,11,4,0,4.1,845.2,146.5,146.8,0
15,10,11,4,0,2.7,823.7,141.2,139.8,0
16,10,11,4,0,3.0,829.4,139.9,134.0,0
17,10,11,4,0,2.8,845.4,146.2,141.8,0
18,10,11,4,0,9.2,850.8,150.4,142.7,0
19,10,11,4,0,8.6,710.9,136.2,138.7,0
20,10,11,4,0,6.8,697.4,129.0,132.8,0
21,10,11,4,0,10.2,709.7,133.9,133.2,0
22,10,11,4,0,9.4,692.4,134.4,136.0,0
23,10,11,4,0,12.2,449.0,99.6,135.8,1
0,11,11,5,0,11.7,300,69.7,84.5,1
1,11,11,5,0,10.9,300,72.6,68.2,1
2,11,11,5,0,11.0,300,73.9,69.2,1
3,11,11,5,0,11.9,300,67.1,68.6,1
4,11,11,5,0,9.5,300,72.0,67.6,1
5,11,11,5,0,12.0,300,66.1,63.9,1
6,11,11,5,0,10.5,444.0,94.8,73.3,1
7,11,11,5,0,9.1,408.2,94.9,91.4,0
8,11,11,5,0,7.5,432.8,98.4,96.9,1
9,11,11,5,0,8.5,509.5,97.3,92.4,1
10,11,11,5,0,5.9,530.5,106.7,105.7,1
11,11,11,5,0,3.8,523.8,114.6,110.9,1
12,11,11,5,0,4.5,654.5,124.5,116.5,0
13,11,11,5,0,3.5,657.7,123.7,130.3,0
14,11,11,5,0,4.6,706.8,132.4,127.9,0
15,11,11,5,0,4.9,703.2,130.0,124.2,0
16,11,11,5,0,4.8,694.8,128.4,130.7,0
17,11,11,5,0,5.1,674.4,122.9,128.4,0
18,11,11,5,0,6.5,692.4,121.8,125.8,0
19,11,11,5,0,8.2,558.2,113.3,125.9,0
20,11,11,5,0,9.9,580.2,116.8,122.4,0
21,11,11,5,0,9.2,608.5,111.6,116.3,0
22,11,11,5,0,9.5,578.7,113.2,125.0,0
23,11,11,5,0,10.5,346.3,92.8,112.5,1
0,12,11,6,0,10.7,300,72.2,86.0,1
1,12,11,6,0,15.5,300,65.6,70.5,1
2,12,11,6,0,12.5,300,63.9,68.5,1
3,12,11,6,0,12.8,300,63.4,70.2,1
4,12,11,6,0,11.2,300,66.4,65.5,1
5,12,11,6,0,11.3,300,79.4,65.9,1
6,12,11,6,0,11.7,409.7,98.4,70.3,1
7,12,11,6,0,8.7,431.4,95.1,98.1,1
8,12,11,6,0,6.1,398.1,97.9,98.7,1
9,12,11,6,0,6.6,514.1,112.5,97.5,1
10,12,11,6,0,6.0,525.3,103.8,109.6,1
11,12,11,6,0,5.8,529.7,116.3,113.2,1
12,12,11,6,0,5.0,695.7,127.6,100.5,0
13,12,11,6,0,2.8,698.7,121.5,132.2,0
14,12,11,6,0,4.2,702.5,127.7,128.4,0
15,12,11,6,0,3.8,700.4,129.8,119.8,0
16,12,11,6,0,3.8,673.0,132.4,123.0,0
17,12,11,6,0,5.2,678.9,130.8,130.6,0
18,12,11,6,0,8.4,696.1,134.2,126.2,0
19,12,11,6,0,7.3,558.7,114.8,121.1,1
20,12,11,6,0,6.9,585.1,113.5,112.0,0
21,12,11,6,0,10.3,559.9,112.6,118.5,0
22,12,11,6,0,10.0,560.6,110.6,118.5,1
23,12,11,6,0,10.0,362.6,82.4,113.4,0
0,13,11,0,0,12.5,310.1,82.5,101.2,1
1,13,11,0,0,10.4,339.4,74.1,73.0,1
2,13,11,0,0,10.1,309.6,72.9,75.6,1
3,13,11,0,0,14.0,315.8,76.8,77.6,0
4,13,11,0,0,11.7,332.3,84.1,80.9,1
5,13,11,0,0,10.8,344.9,83.4,77.1,1
6,13,11,0,0,9.1,518.7,105.9,80.4,1
7,13,11,0,0,8.1,487.3,103.0,102.1,1
8,13,11,0,0,7.1,506.2,107.3,102.4,1
9,13,11,0,0,5.1,648.7,123.4,113.6,0
10,13,11,0,0,6.1,631.7,122.7,128.5,0
11,13,11,0,0,4.9,640.5,128.8,118.6,1
12,13,11,0,0,2.7,858.3,148.5,128.3,0
13,13,11,0,0,3.2,834.1,144.8,143.2,0
14,13,11,0,0,2.2,859.7,144.6,144.1,0
15,13,11,0,0,5.0,844.0,138.6,143.9,0
16,13,11,0,0,7.0,811.5,142.2,140.4,1
17,13,11,0,0,6.8,844.7,150.1,142.4,0
18,13,11,0,0,5.3,801.4,141.7,146.2,0
19,13,11,0,0,6.8,718.4,137.1,146.2,0
20,13,11,0,0,8.7,701.7,132.7,134.2,0
21,13,11,0,0,9.9,701.8,132.2,137.4,0
22,13,11,0,0,10.1,665.9,130.3,136.1,0
23,13,11,0,0,9.7,424.8,99.5,131.4,1
0,14,11,1,0,12.1,326.0,83.1,103.9,1
1,14,11,1,0,11.9,353.3,74.4,78.7,1
2,14,11,1,0,12.7,328.6,85.0,84.9,1
3,14,11,1,0,10.7,308.0,77.5,88.0,1
4,14,11,1,0,11.3,332.9,80.6,79.2,1
5,14,11,1,0,11.0,333.6,83.6,76.6,1
6,14,11,1,0,10.1,482.7,106.9,83.2,0
7,14,11,1,0,13.0,514.8,111.4,100.1,0
8,14,11,1,0,8.5,485.0,114.1,100.2,1
9,14,11,1,0,6.6,608.5,130.5,114.9,0
10,14,11,1,0,7.7,625.4,125.2,125.4,0
11,14,11,1,0,5.3,641.9,126.9,129.3,0
12,14,11,1,0,6.3,836.8,143.7,127.3,0
13,14,11,1,0,3.9,831.5,146.1,146.8,0
14,14,11,1,0,7.1,806.5,135.1,136.2,0
15,14,11,1,0,3.5,818.2,145.2,145.2,0
16,14,11,1,0,3.9,856.6,149.5,140.1,0
17,14,11,1,0,4.2,832.1,141.6,141.6,0
18,14,11,1,0,5.2,843.9,146.1,142.6,0
19,14,11,1,0,7.0,701.7,133.4,138.2,0
20,14,11,1,0,8.4,684.5,132.1,126.0,0
21,14,11,1,0,8.2,691.7,128.1,134.0,0
22,14,11,1,0,8.2,691.4,124.7,132.5,0
23,14,11,1,0,9.7,414.6,98.2,127.2,1
0,15,11,2,0,12.4,308.7,76.9,88.2,1
1,15,11,2,0,10.4,305.3,73.3,81.0,1
2,15,11,2,0,11.7,320.7,71.5,83.0,1
3,15,11,2,0,10.3,308.5,85.5,72.7,1
4,15,11,2,0,10.6,319.6,85.3,77.5,1
5,15,11,2,0,11.0,300.3,77.1,79.0,0
6,15,11,2,0,9.7,495.5,105.8,72.4,1
7,15,11,2,0,10.5,476.6,109.1,98.0,1
8,15,11,2,0,7.8,509.1,107.6,107.5,1
9,15,11,2,0,6.4,625.1,124.6,107.4,0
10,15,11,2,0,6.0,633.5,120.6,130.1,0
11,15,11,2,0,4.2,633.4,128.3,127.0,0
12,15,11,2,0,4.6,846.4,139.8,124.1,0
13,15,11,2,0,5.9,839.6,145.0,142.1,0
14,15,11,2,0,3.5,837.0,142.7,148.9,0
15,15,11,2,0,6.1,848.8,138.5,143.6,0
16,15,11,2,0,3.7,831.2,147.0,144.8,0
17,15,11,2,0,4.8,847.1,141.5,136.8,0
18,15,11,2,0,5.4,807.4,150.4,144.2,0
19,15,11,2,0,5.7,698.2,127.1,138.5,0
20,15,11,2,0,7.1,681.2,133.6,137.2,0
21,15,11,2,0,6.9,673.6,124.6,132.0,0
22,15,11,2,0,9.3,726.4,136.6,126.8,0
23,15,11,2,0,11.3,395.3,88.1,132.4,1
0,16,11,3,0,10.8,356.1,75.3,105.4,1
1,16,11,3,0,13.1,314.0,80.9,75.9,1
2,16,11,3,0,13.9,349.6,79.9,79.2,1
3,16,11,3,0,10.7,321.4,81.8,70.8,1
4,16,11,3,0,11.2,319.2,78.0,82.1,1
5,16,11,3,0,9.8,316.2,76.4,75.6,1
6,16,11,3,0,11.6,511.3,112.3,75.0,1
7,16,11,3,0,11.0,527.2,107.3,115.6,1
8,16,11,3,0,7.1,506.8,108.1,109.2,1
9,16,11,3,0,5.9,619.3,129.4,108.1,0
10,16,11,3,0,6.9,632.1,125.0,121.2,0
11,16,11,3,0,8.6,615.5,135.7,129.0,0
12,16,11,3,0,3.0,812.7,141.6,122.7,0
13,16,11,3,0,2.9,832.1,152.5,138.6,0
14,16,11,3,0,5.3,831.1,148.7,141.3,0
15,16,11,3,0,4.2,837.2,145.6,137.8,0
16,16,11,3,0,4.6,825.0,142.0,149.4,1
17,16,11,3,0,6.4,817.9,137.9,144.9,0
18,16,11,3,0,5.2,838.5,156.8,149.4,0
19,16,11,3,0,6.5,685.0,140.3,152.7,0
20,16,11,3,0,5.9,707.2,132.4,142.4,0
21,16,11,3,0,9.0,700.9,132.4,132.1,0
22,16,11,3,0,9.9,681.3,133.7,133.4,0
23,16,11,3,0,10.3,424.6,100.4,129.3,1
0,17,11,4,0,11.0,332.1,79.4,97.2,1
1,17,11,4,0,12.1,326.6,73.8,85.7,1
2,17,11,4,0,12.8,314.2,65.2,78.5,1
3,17,11,4,0,10.9,327.5,75.1,80.8,1
4,17,11,4,0,11.8,328.6,75.2,76.9,1
5,17,11,4,0,10.0,342.6,73.2,75.4,1
6,17,11,4,0,11.1,495.6,109.5,78.4,1
7,17,11,4,0,10.3,488.2,109.7,100.4,1
8,17,11,4,0,7.8,491.2,108.3,107.2,1
9,17,11,4,0,7.1,661.0,127.1,107.1,0
10,17,11,4,0,6.8,607.5,123.2,120.8,0
11,17,11,4,0,4.6,644.8,126.9,127.1,0
12,17,11,4,0,3.7,832.3,140.9,131.7,0
13,17,11,4,0,2.8,820.5,142.9,139.0,0
14,17,11,4,0,3.9,826.4,144.0,144.0,0
15,17,11,4,0,2.3,852.3,149.5,146.8,0
16,17,11,4,0,4.2,833.1,141.9,147.4,0
17,17,11,4,0,5.6,839.7,148.5,143.2,0
18,17,11,4,0,4.4,834.6,144.5,147.0,0
19,17,11,4,0,7.2,681.9,135.5,152.0,0
20,17,11,4,0,9.4,719.2,133.5,137.6,0
21,17,11,4,0,10.4,667.0,130.3,137.0,0
22,17,11,4,0,10.1,710.6,130.2,124.8,1
23,17,11,4,0,11.2,425.2,95.4,136.0,1
0,18,11,5,0,13.5,300,69.3,81.8,1
1,18,11,5,0,12.7,300,70.6,67.7,0
2,18,11,5,0,12.3,300,74.2,70.7,1
3,18,11,5,0,11.1,300,77.3,69.3,1
4,18,11,5,0,12.4,300,74.1,65.8,1
5,18,11,5,0,13.5,300,69.2,68.1,1
6,18,11,5,0,9.6,439.3,97.0,65.1,0
7,18,11,5,0,8.0,418.3,93.7,93.1,1
8,18,11,5,0,7.7,420.8,95.6,96.7,1
9,18,11,5,0,7.1,508.9,108.5,91.1,1
10,18,11,5,0,6.2,519.7,113.1,108.6,1
11,18,11,5,0,2.8,518.1,109.6,112.6,1
12,18,11,5,0,2.8,713.8,125.1,108.9,0
13,18,11,5,0,5.6,709.2,133.2,129.2,0
14,18,11,5,0,4.0,708.4,129.9,123.7,0
15,18,11,5,0,2.9,687.2,124.5,127.4,0
16,18,11,5,0,4.8,689.2,123.4,129.2,0
17,18,11,5,0,4.1,660.2,118.6,126.5,0
18,18,11,5,0,5.7,686.7,130.0,122.9,0
19,18,11,5,0,7.4,588.5,114.7,123.0,0
20,18,11,5,0,7.4,552.9,112.7,123.8,0
21,18,11,5,0,7.9,620.3,116.2,111.5,0
22,18,11,5,0,10.1,585.8,121.5,116.6,0
23,18,11,5,0,9.0,341.0,79.0,111.8,0
0,19,11,6,0,11.4,300,55.2,70.0,1
1,19,11,6,0,12.6,300,70.4,65.6,1
2,19,11,6,0,13.1,300,63.8,70.1,1
3,19,11,6,0,12.5,300,71.6,73.0,1
4,19,11,6,0,10.6,300,66.5,65.7,1
5,19,11,6,0,8.7,304.2,69.5,62.2,1
6,19,11,6,0,8.7,418.1,95.3,72.6,1
7,19,11,6,0,9.1,401.1,84.7,91.9,1
8,19,11,6,0,9.6,448.0,90.7,93.7,1
9,19,11,6,0,7.4,501.7,113.0,94.5,1
10,19,11,6,0,4.0,502.4,109.9,105.4,1
11,19,11,6,0,5.0,530.3,112.2,115.4,1
12,19,11,6,0,6.1,691.0,131.8,109.9,0
13,19,11,6,0,5.4,710.8,128.9,120.3,0
14,19,11,6,0,2.8,699.1,132.9,128.4,0
15,19,11,6,0,2.4,689.1,121.4,129.5,0
16,19,11,6,0,4.2,682.0,124.2,130.7,0
17,19,11,6,0,6.8,668.8,131.4,125.0,0
18,19,11,6,0,6.1,677.2,123.9,128.3,0
19,19,11,6,0,7.8,556.4,112.8,125.7,1
20,19,11,6,0,5.7,575.0,116.0,107.9,0
21,19,11,6,0,9.5,595.5,118.5,115.3,0
22,19,11,6,0,9.6,594.8,115.2,120.3,0
23,19,11,6,0,10.2,372.7,87.4,119.5,1
0,20,11,0,0,11.6,309.4,79.0,100.2,1
1,20,11,0,0,10.8,321.1,76.4,81.7,1
2,20,11,0,0,11.5,300,77.1,83.3,1
3,20,11,0,0,12.1,329.3,81.0,84.0,1
4,20,11,0,0,11.0,331.4,79.3,74.5,1
5,20,11,0,0,11.5,352.6,87.6,82.1,1
6,20,11,0,0,8.7,491.7,106.9,85.0,1
7,20,11,0,0,8.5,484.9,100.5,103.5,1
8,20,11,0,0,8.0,500.5,103.0,106.2,1
9,20,11,0,0,7.5,631.2,127.7,106.3,0
10,20,11,0,0,3.2,631.3,132.3,126.7,0
11,20,11,0,0,4.7,631.1,125.0,129.2,0
12,20,11,0,0,5.6,834.5,145.3,130.3,0
13,20,11,0,0,4.6,808.6,135.3,141.8,0
14,20,11,0,0,3.1,846.0,142.4,136.3,0
15,20,11,0,0,6.0,845.8,143.3,143.6,0
16,20,11,0,0,2.8,845.4,150.2,142.5,0
17,20,11,0,0,5.7,828.2,151.5,152.9,0
18,20,11,0,0,6.9,805.4,143.8,147.7,0
19,20,11,0,0,6.3,682.5,130.7,138.4,0
20,20,11,0,0,7.8,702.7,135.7,122.6,0
21,20,11,0,0,8.0,683.4,130.7,131.1,0
22,20,11,0,0,8.9,688.5,136.1,131.3,0
23,20,11,0,0,11.3,415.5,104.9,138.3,1
0,21,11,1,0,11.5,300,73.2,98.8,1
1,21,11,1,0,12.4,331.5,75.3,80.2,1
2,21,11,1,0,12.5,322.0,77.2,70.8,1
3,21,11,1,0,11.0,326.2,81.7,75.2,1
4,21,11,1,0,8.3,342.0,80.4,80.0,1
5,21,11,1,0,10.6,342.1,78.3,73.7,0
6,21,11,1,0,8.2,481.8,100.3,78.1,1
7,21,11,1,0,8.1,502.1,103.1,106.0,1
8,21,11,1,0,7.7,477.9,99.0,106.9,1
9,21,11,1,0,7.7,636.8,124.2,104.3,0
10,21,11,1,0,8.5,626.2,124.9,124.2,0
11,21,11,1,0,2.6,617.5,123.3,124.6,0
12,21,11,1,0,4.8,855.8,150.7,127.1,0
13,21,11,1,0,3.8,796.6,139.9,139.7,0
14,21,11,1,0,5.6,836.0,142.5,153.5,0
15,21,11,1,0,5.0,810.7,140.5,141.5,0
16,21,11,1,0,5.1,845.6,152.4,146.3,0
17,21,11,1,0,6.9,842.7,140.3,142.6,0
18,21,11,1,0,4.7,816.5,142.3,145.3,0
19,21,11,1,0,6.6,703.2,130.0,142.5,0
20,21,11,1,0,6.2,731.9,135.9,139.7,0
21,21,11,1,0,10.3,717.8,130.6,135.4,0
22,21,11,1,0,11.5,697.0,132.5,129.3,0
23,21,11,1,0,8.8,414.6,95.0,135.8,1
0,22,11,2,0,13.0,337.5,73.6,93.9,1
1,22,11,2,0,11.5,307.8,80.7,73.0,1
2,22,11,2,0,8.8,336.8,79.6,79.6,1
3,22,11,2,0,11.6,335.9,79.7,79.1,1
4,22,11,2,0,10.1,316.1,81.2,74.5,1
5,22,11,2,0,10.9,332.4,82.5,83.9,1
6,22,11,2,0,8.4,505.3,111.9,80.2,1
7,22,11,2,0,9.9,516.8,108.2,109.4,1
8,22,11,2,0,8.7,515.6,108.1,114.0,0
9,22,11,2,0,8.0,614.0,132.7,109.9,0
10,22,11,2,0,8.3,669.7,133.2,129.4,0
11,22,11,2,0,5.0,645.0,127.1,125.6,0
12,22,11,2,0,2.9,857.6,145.3,126.9,0
13,22,11,2,0,5.0,837.4,143.4,143.0,0
14,22,11,2,0,4.8,826.0,139.6,138.8,0
15,22,11,2,0,3.8,835.6,149.2,143.8,0
16,22,11,2,0,4.0,847.1,144.6,142.1,0
17,22,11,2,0,4.7,817.2,148.3,140.1,1
18,22,11,2,0,6.5,833.8,146.7,137.5,0
19,22,11,2,0,7.7,711.0,134.2,143.0,0
20,22,11,2,0,7.0,658.2,122.9,128.9,0
21,22,11,2,0,9.1,700.3,137.7,134.9,0
22,22,11,2,0,10.3,687.3,133.8,130.5,0
23,22,11,2,0,10.8,407.8,95.0,132.7,1
0,23,11,3,0,12.0,335.1,84.9,98.5,1
1,23,11,3,0,10.6,300,77.2,79.5,1
2,23,11,3,0,10.6,356.5,77.7,78.2,1
3,23,11,3,0,11.6,338.1,76.7,83.7,1
4,23,11,3,0,10.4,330.1,80.8,73.9,0
5,23,11,3,0,12.0,300,76.0,80.7,1
6,23,11,3,0,13.1,530.0,112.8,74.1,1
7,23,11,3,0,9.2,503.1,111.6,111.5,1
8,23,11,3,0,7.1,495.0,108.0,108.8,1
9,23,11,3,0,7.3,599.4,122.7,105.1,0
10,23,11,3,0,4.1,641.0,127.4,129.6,0
11,23,11,3,0,4.9,657.9,130.2,130.1,0
12,23,11,3,0,5.4,829.2,143.2,123.2,0
13,23,11,3,0,5.9,820.6,144.4,141.6,0
14,23,11,3,0,3.5,826.5,141.9,138.2,0
15,23,11,3,0,4.6,837.6,141.3,145.9,0
16,23,11,3,0,5.2,839.5,142.4,144.9,0
17,23,11,3,0,5.1,820.5,144.9,146.0,0
18,23,11,3,0,7.3,820.6,133.1,142.5,0
19,23,11,3,0,6.5,676.8,132.8,145.3,0
20,23,11,3,0,10.1,702.5,132.2,137.2,0
21,23,11,3,0,8.9,677.6,128.2,138.1,0
22,23,11,3,0,9.4,726.7,128.0,133.1,0
23,23,11,3,0,10.4,399.2,96.0,124.1,1
0,24,11,4,0,10.5,329.3,82.4,95.9,1
1,24,11,4,0,12.9,325.5,77.1,76.7,1
2,24,11,4,0,10.4,355.7,79.8,80.4,1
3,24,11,4,0,10.4,349.8,83.3,77.6,0
4,24,11,4,0,11.0,342.6,77.4,78.9,1
5,24,11,4,0,11.7,324.7,75.2,75.0,1
6,24,11,4,0,9.4,486.3,107.1,70.0,1
7,24,11,4,0,8.3,505.2,106.0,111.7,1
8,24,11,4,0,7.8,505.4,101.9,110.6,1
9,24,11,4,0,7.2,622.1,129.0,109.6,0
10,24,11,4,0,5.8,645.4,129.1,125.3,0
11,24,11,4,0,4.2,639.4,129.8,129.0,0
12,24,11,4,0,6.7,830.5,150.1,127.9,0
13,24,11,4,0,3.3,835.1,141.1,140.0,0
14,24,11,4,0,5.3,832.0,136.4,140.8,0
15,24,11,4,0,5.5,821.4,144.8,144.8,0
16,24,11,4,0,2.7,834.1,140.2,147.8,0
17,24,11,4,0,4.0,832.1,148.7,150.1,0
18,24,11,4,0,5.9,824.2,143.1,141.6,0
19,24,11,4,0,7.1,686.0,128.6,152.2,0
20,24,11,4,0,5.9,683.3,130.8,136.0,0
21,24,11,4,0,8.8,678.4,130.6,131.1,0
22,24,11,4,0,8.1,697.3,127.6,138.4,0
23,24,11,4,0,8.2,423.7,102.6,129.8,1
0,25,11,5,0,11.0,300,70.8,90.8,1
1,25,11,5,0,11.0,300,61.5,66.1,1
2,25,11,5,0,11.3,300,71.3,67.6,0
3,25,11,5,0,11.3,300,68.5,67.0,1
4,25,11,5,0,11.9,300,73.6,74.5,1
5,25,11,5,0,9.4,300,72.3,68.9,1
6,25,11,5,0,9.6,425.4,94.6,71.4,1
7,25,11,5,0,8.3,405.7,99.8,93.5,1
8,25,11,5,0,6.7,395.1,101.0,95.2,1
9,25,11,5,0,6.9,520.8,113.2,92.9,0
10,25,11,5,0,6.2,533.7,112.9,110.3,0
11,25,11,5,0,3.9,529.3,106.5,107.9,1
12,25,11,5,0,3.9,677.2,122.8,112.2,0
13,25,11,5,0,4.9,671.1,125.2,134.1,1
14,25,11,5,0,2.8,719.9,130.4,134.6,0
15,25,11,5,0,5.5,678.9,129.2,126.4,0
16,25,11,5,0,2.6,692.6,130.3,129.2,0
17,25,11,5,0,4.9,670.1,123.5,126.8,0
18,25,11,5,0,6.3,709.3,125.2,128.1,0
19,25,11,5,0,6.8,579.3,119.2,129.1,1
20,25,11,5,0,7.7,574.7,118.3,116.0,1
21,25,11,5,0,7.9,566.4,122.2,114.4,0
22,25,11,5,0,10.5,568.9,115.7,109.9,1
23,25,11,5,0,8.1,345.6,85.2,113.3,1
0,26,11,6,0,10.3,300,61.0,86.8,1
1,26,11,6,0,11.6,300,74.6,65.1,1
2,26,11,6,0,11.5,300,68.6,76.5,1
3,26,11,6,0,11.3,300,73.4,71.5,1
4,26,11,6,0,10.1,300,69.7,73.5,1
5,26,11,6,0,10.9,300,69.2,66.0,1
6,26,11,6,0,11.4,413.0,93.0,70.8,1
7,26,11,6,0,8.3,413.7,99.0,90.9,1
8,26,11,6,0,7.9,415.2,92.9,91.9,1
9,26,11,6,0,7.5,538.0,116.4,102.0,1
10,26,11,6,0,4.7,512.2,108.8,107.6,1
11,26,11,6,0,4.1,525.9,112.4,108.6,0
12,26,11,6,0,3.4,694.8,127.0,120.1,0
13,26,11,6,0,4.7,680.1,125.2,128.7,0
14,26,11,6,0,4.5,705.5,121.9,114.9,0
15,26,11,6,0,3.6,688.3,126.5,128.4,0
16,26,11,6,0,3.7,709.5,129.9,129.1,0
17,26,11,6,0,4.9,671.2,130.4,129.0,0
18,26,11,6,0,6.5,678.5,127.8,122.1,0
19,26,11,6,0,6.8,583.7,112.6,126.4,0
20,26,11,6,0,8.2,595.1,118.8,108.9,0
21,26,11,6,0,9.3,586.3,116.3,122.1,0
22,26,11,6,0,9.3,583.5,117.3,112.7,0
23,26,11,6,0,12.2,363.8,91.8,117.5,1
0,27,11,0,0,9.6,333.5,81.2,98.7,1
1,27,11,0,0,12.3,338.5,75.6,80.0,1
2,27,11,0,0,11.8,315.5,68.4,80.2,1
3,27,11,0,0,12.5,327.6,82.5,82.0,1
4,27,11,0,0,10.4,315.7,77.9,82.7,1
5,27,11,0,0,11.3,320.7,76.1,79.3,1
6,27,11,0,0,8.8,508.5,104.6,87.4,1
7,27,11,0,0,7.4,494.1,117.4,108.4,1
8,27,11,0,0,9.9,496.7,110.4,110.5,1
9,27,11,0,0,5.8,616.5,124.8,103.5,0
10,27,11,0,0,5.7,618.2,123.4,123.9,0
11,27,11,0,0,5.4,643.0,129.1,130.1,0
12,27,11,0,0,6.4,828.2,140.7,135.8,0
13,27,11,0,0,4.8,826.6,145.0,137.1,0
14,27,11,0,0,1.8,818.8,146.6,152.4,0
15,27,11,0,0,3.5,816.2,146.3,146.6,0
16,27,11,0,0,5.8,824.6,143.4,139.7,0
17,27,11,0,0,5.7,825.0,148.8,146.6,0
